日付,SKU,カテゴリ,販売数量,単価,割引率,広告費,プロモーション,曜日,月,売上金額,前週平均販売数量,前月平均販売数量
2026-02-08,SKU001,食品,41,17389,0,0,0,Sunday,2,712949,47.7,43.1
2026-02-09,SKU001,食品,67,17389,0,46,1,Monday,2,1165063,46.0,43.0
2026-02-10,SKU001,食品,35,17389,0,2605,0,Tuesday,2,608615,46.3,43.7
2026-02-11,SKU001,食品,64,17389,5,576,1,Wednesday,2,1057251,46.4,42.7
2026-02-12,SKU001,食品,37,17389,0,535,0,Thursday,2,643393,46.1,43.8
2026-02-13,SKU001,食品,46,17389,0,307,0,Friday,2,799894,46.7,44.0
2026-02-14,SKU001,食品,41,17389,0,785,0,Saturday,2,712949,48.4,44.9
2026-02-15,SKU001,食品,46,17389,0,0,0,Sunday,2,799894,47.3,45.0
2026-02-16,SKU001,食品,42,17389,0,0,0,Monday,2,730338,48.0,45.3
2026-02-17,SKU001,食品,33,17389,30,0,0,Tuesday,2,401685,44.4,44.7
2026-02-18,SKU001,食品,33,17389,5,0,0,Wednesday,2,545145,44.1,43.4
2026-02-19,SKU001,食品,37,17389,0,382,0,Thursday,2,643393,39.7,43.1
2026-02-20,SKU001,食品,52,17389,0,0,1,Friday,2,904228,39.7,43.1
2026-02-21,SKU001,食品,62,17389,0,662,0,Saturday,2,1078118,40.6,43.2
2026-02-22,SKU001,食品,83,17389,0,0,1,Sunday,2,1443287,43.6,44.4
2026-02-23,SKU001,食品,32,17389,0,0,0,Monday,2,556448,48.9,46.1
2026-02-24,SKU001,食品,38,17389,0,0,0,Tuesday,2,660782,47.4,45.3
2026-02-25,SKU001,食品,41,17389,0,0,0,Wednesday,2,712949,48.1,45.4
2026-02-26,SKU001,食品,53,17389,0,507,1,Thursday,2,921617,49.3,45.5
2026-02-27,SKU001,食品,73,17389,30,0,1,Friday,2,888577,51.6,45.6
2026-02-28,SKU001,食品,51,17389,0,0,0,Saturday,2,886839,54.6,47.0
2026-03-01,SKU001,食品,59,17389,0,0,0,Sunday,3,1025951,53.0,47.8
2026-03-02,SKU001,食品,44,17389,0,0,0,Monday,3,765116,49.6,48.5
2026-03-03,SKU001,食品,42,17389,0,0,0,Tuesday,3,730338,51.3,48.1
2026-03-04,SKU001,食品,36,17389,0,0,0,Wednesday,3,626004,51.9,47.8
2026-03-05,SKU001,食品,34,17389,0,349,0,Thursday,3,591226,51.1,46.8
2026-03-06,SKU001,食品,32,17389,0,4110,0,Friday,3,556448,48.4,46.8
2026-03-07,SKU001,食品,73,17389,30,219,0,Saturday,3,888577,42.6,45.7
2026-03-08,SKU001,食品,58,17389,0,1581,0,Sunday,3,1008562,45.7,47.0
2026-03-09,SKU001,食品,64,17389,0,0,1,Monday,3,1112896,45.6,47.8
2026-03-10,SKU001,食品,31,17389,0,0,0,Tuesday,3,539059,48.4,48.3
2026-03-11,SKU001,食品,35,17389,0,0,0,Wednesday,3,608615,46.9,48.0
2026-03-12,SKU001,食品,44,17389,10,12295,0,Thursday,3,688604,46.7,46.9
2026-03-13,SKU001,食品,41,17389,0,0,0,Friday,3,712949,48.1,47.2
2026-03-14,SKU001,食品,51,17389,0,230,0,Saturday,3,886839,49.4,46.4
2026-03-15,SKU001,食品,53,17389,0,0,0,Sunday,3,921617,46.3,46.9
2026-03-16,SKU001,食品,46,17389,20,0,0,Monday,3,639915,45.6,47.1
2026-03-17,SKU001,食品,67,17389,5,0,1,Tuesday,3,1106809,43.0,47.3
2026-03-18,SKU001,食品,48,17389,0,0,0,Wednesday,3,834672,48.1,48.0
2026-03-19,SKU001,食品,48,17389,0,2242,0,Thursday,3,834672,50.0,48.2
2026-03-20,SKU001,食品,44,17389,20,557,0,Friday,3,612092,50.6,48.7
2026-03-21,SKU001,食品,74,17389,0,562,1,Saturday,3,1286786,51.0,49.1
2026-03-22,SKU001,食品,55,17389,5,0,0,Sunday,3,908575,54.3,50.3
2026-03-23,SKU001,食品,48,17389,0,0,0,Monday,3,834672,54.6,50.4
2026-03-24,SKU001,食品,33,17389,0,0,0,Tuesday,3,573837,54.9,49.9
2026-03-25,SKU001,食品,36,17389,0,0,0,Wednesday,3,626004,50.0,48.3
2026-03-26,SKU001,食品,48,17389,0,0,0,Thursday,3,834672,48.3,48.4
2026-03-27,SKU001,食品,51,17389,0,0,0,Friday,3,886839,48.3,48.7
2026-03-28,SKU001,食品,87,17389,0,0,1,Saturday,3,1512843,49.3,49.1
2026-03-29,SKU001,食品,70,17389,15,0,0,Sunday,3,1034645,51.1,50.2
2026-03-30,SKU001,食品,34,17389,0,0,0,Monday,3,591226,53.3,50.1
2026-03-31,SKU001,食品,38,17389,0,0,0,Tuesday,3,660782,51.3,49.5
2025-04-01,SKU002,アパレル,20,6459,10,2398,0,Tuesday,4,116262,0.0,0.0
2025-04-02,SKU002,アパレル,13,6459,5,0,0,Wednesday,4,79768,20.0,20.0
2025-04-03,SKU002,アパレル,12,6459,0,3982,0,Thursday,4,77508,16.5,16.5
2025-04-04,SKU002,アパレル,22,6459,0,0,1,Friday,4,142098,15.0,15.0
2025-04-05,SKU002,アパレル,23,6459,0,1090,0,Saturday,4,148557,16.8,16.8
2025-04-06,SKU002,アパレル,21,6459,0,0,0,Sunday,4,135639,18.0,18.0
2025-04-07,SKU002,アパレル,12,6459,0,12238,0,Monday,4,77508,18.5,18.5
2025-04-08,SKU002,アパレル,20,6459,0,0,1,Tuesday,4,129180,17.6,17.6
2025-04-09,SKU002,アパレル,15,6459,0,0,0,Wednesday,4,96885,17.6,17.9
2025-04-10,SKU002,アパレル,22,6459,20,0,0,Thursday,4,113678,17.9,17.6
2025-04-11,SKU002,アパレル,19,6459,10,0,0,Friday,4,110448,19.3,18.0
2025-04-12,SKU002,アパレル,21,6459,5,1389,0,Saturday,4,128857,18.9,18.1
2025-04-13,SKU002,アパレル,24,6459,0,0,0,Sunday,4,155016,18.6,18.3
2025-04-14,SKU002,アパレル,18,6459,0,0,0,Monday,4,116262,19.0,18.8
2025-04-15,SKU002,アパレル,15,6459,0,721,0,Tuesday,4,96885,19.9,18.7
2025-04-16,SKU002,アパレル,17,6459,0,0,0,Wednesday,4,109803,19.1,18.5
2025-04-17,SKU002,アパレル,19,6459,0,0,0,Thursday,4,122721,19.4,18.4
2025-04-18,SKU002,アパレル,12,6459,0,0,0,Friday,4,77508,19.0,18.4
2025-04-19,SKU002,アパレル,19,6459,0,0,0,Saturday,4,122721,18.0,18.1
2025-04-20,SKU002,アパレル,19,6459,5,0,0,Sunday,4,116584,17.7,18.1
2025-04-21,SKU002,アパレル,17,6459,0,0,0,Monday,4,109803,17.0,18.2
2025-04-22,SKU002,アパレル,19,6459,0,0,0,Tuesday,4,122721,16.9,18.1
2025-04-23,SKU002,アパレル,16,6459,0,238,0,Wednesday,4,103344,17.4,18.1
2025-04-24,SKU002,アパレル,12,6459,0,0,0,Thursday,4,77508,17.3,18.0
2025-04-25,SKU002,アパレル,23,6459,0,1391,1,Friday,4,148557,16.3,17.8
2025-04-26,SKU002,アパレル,17,6459,0,2645,0,Saturday,4,109803,17.9,18.0
2025-04-27,SKU002,アパレル,21,6459,0,143,0,Sunday,4,135639,17.6,18.0
2025-04-28,SKU002,アパレル,15,6459,5,1308,0,Monday,4,92040,17.9,18.1
2025-04-29,SKU002,アパレル,14,6459,0,0,0,Tuesday,4,90426,17.6,18.0
2025-04-30,SKU002,アパレル,12,6459,0,0,0,Wednesday,4,77508,16.9,17.8
2025-05-01,SKU002,アパレル,14,6459,0,0,0,Thursday,5,90426,16.3,17.6
2025-05-02,SKU002,アパレル,13,6459,0,355,0,Friday,5,83967,16.6,17.4
2025-05-03,SKU002,アパレル,40,6459,30,405,1,Saturday,5,180852,15.1,17.4
2025-05-04,SKU002,アパレル,29,6459,0,0,1,Sunday,5,187311,18.4,18.4
2025-05-05,SKU002,アパレル,14,6459,0,0,0,Monday,5,90426,19.6,18.6
2025-05-06,SKU002,アパレル,13,6459,0,0,0,Tuesday,5,83967,19.4,18.3
2025-05-07,SKU002,アパレル,24,6459,5,0,1,Wednesday,5,147265,19.3,18.0
2025-05-08,SKU002,アパレル,15,6459,0,0,0,Thursday,5,96885,21.0,18.4
2025-05-09,SKU002,アパレル,14,6459,0,0,0,Friday,5,90426,21.1,18.3
2025-05-10,SKU002,アパレル,30,6459,0,505,1,Saturday,5,193770,21.3,18.2
2025-05-11,SKU002,アパレル,18,6459,0,0,0,Sunday,5,116262,19.9,18.5
2025-05-12,SKU002,アパレル,12,6459,0,712,0,Monday,5,77508,18.3,18.5
2025-05-13,SKU002,アパレル,19,6459,20,0,0,Tuesday,5,98176,18.0,18.2
2025-05-14,SKU002,アパレル,15,6459,0,0,0,Wednesday,5,96885,18.9,18.0
2025-05-15,SKU002,アパレル,21,6459,20,0,0,Thursday,5,108511,17.6,17.9
2025-05-16,SKU002,アパレル,12,6459,0,0,0,Friday,5,77508,18.4,18.1
2025-05-17,SKU002,アパレル,17,6459,0,2375,0,Saturday,5,109803,18.1,17.9
2025-05-18,SKU002,アパレル,16,6459,0,0,0,Sunday,5,103344,16.3,17.9
2025-05-19,SKU002,アパレル,15,6459,5,0,0,Monday,5,92040,16.0,18.0
2025-05-20,SKU002,アパレル,18,6459,0,373,0,Tuesday,5,116262,16.4,17.9
2025-05-21,SKU002,アパレル,11,6459,0,1687,0,Wednesday,5,71049,16.3,17.8
2025-05-22,SKU002,アパレル,17,6459,0,0,0,Thursday,5,109803,15.7,17.6
2025-05-23,SKU002,アパレル,21,6459,0,0,1,Friday,5,135639,15.1,17.6
2025-05-24,SKU002,アパレル,26,6459,30,203,0,Saturday,5,117553,16.4,17.7
2025-05-25,SKU002,アパレル,31,6459,0,327,1,Sunday,5,200229,17.7,18.2
2025-05-26,SKU002,アパレル,16,6459,0,2278,0,Monday,5,103344,19.9,18.5
2025-05-27,SKU002,アパレル,23,6459,0,1194,1,Tuesday,5,148557,20.0,18.4
2025-05-28,SKU002,アパレル,15,6459,0,3436,0,Wednesday,5,96885,20.7,18.5
2025-05-29,SKU002,アパレル,18,6459,0,0,0,Thursday,5,116262,21.3,18.5
2025-05-30,SKU002,アパレル,17,6459,0,0,0,Friday,5,109803,21.4,18.6
2025-05-31,SKU002,アパレル,18,6459,0,0,0,Saturday,5,116262,20.9,18.8
2025-06-01,SKU002,アパレル,25,6459,30,187,0,Sunday,6,113032,19.7,18.9
2025-06-02,SKU002,アパレル,12,6459,0,0,0,Monday,6,77508,18.9,19.3
2025-06-03,SKU002,アパレル,13,6459,5,863,0,Tuesday,6,79768,18.3,18.4
2025-06-04,SKU002,アパレル,14,6459,0,0,0,Wednesday,6,90426,16.9,17.9
2025-06-05,SKU002,アパレル,14,6459,0,0,0,Thursday,6,90426,16.7,17.9
2025-06-06,SKU002,アパレル,19,6459,0,0,0,Friday,6,122721,16.1,17.9
2025-06-07,SKU002,アパレル,20,6459,0,0,0,Saturday,6,129180,16.4,17.7
2025-06-08,SKU002,アパレル,19,6459,0,0,0,Sunday,6,122721,16.7,17.9
2025-06-09,SKU002,アパレル,14,6459,0,0,0,Monday,6,90426,15.9,18.1
2025-06-10,SKU002,アパレル,14,6459,0,0,0,Tuesday,6,90426,16.1,17.5
2025-06-11,SKU002,アパレル,12,6459,0,2858,0,Wednesday,6,77508,16.3,17.4
2025-06-12,SKU002,アパレル,22,6459,10,0,1,Thursday,6,127888,16.0,17.4
2025-06-13,SKU002,アパレル,11,6459,0,0,0,Friday,6,71049,17.1,17.5
2025-06-14,SKU002,アパレル,20,6459,20,0,0,Saturday,6,103344,16.0,17.4
2025-06-15,SKU002,アパレル,17,6459,0,0,0,Sunday,6,109803,16.0,17.3
2025-06-16,SKU002,アパレル,17,6459,10,8513,0,Monday,6,98822,15.7,17.5
2025-06-17,SKU002,アパレル,14,6459,0,0,0,Tuesday,6,90426,16.1,17.5
2025-06-18,SKU002,アパレル,13,6459,0,181,0,Wednesday,6,83967,16.1,17.4
2025-06-19,SKU002,アパレル,13,6459,0,0,0,Thursday,6,83967,16.3,17.4
2025-06-20,SKU002,アパレル,15,6459,0,0,0,Friday,6,96885,15.0,17.2
2025-06-21,SKU002,アパレル,19,6459,0,0,0,Saturday,6,122721,15.6,17.3
2025-06-22,SKU002,アパレル,19,6459,0,6772,0,Sunday,6,122721,15.4,17.4
2025-06-23,SKU002,アパレル,17,6459,0,0,0,Monday,6,109803,15.7,17.3
2025-06-24,SKU002,アパレル,12,6459,0,411,0,Tuesday,6,77508,15.7,17.0
2025-06-25,SKU002,アパレル,17,6459,0,0,0,Wednesday,6,109803,15.4,16.4
2025-06-26,SKU002,アパレル,20,6459,0,165,1,Thursday,6,129180,16.0,16.4
2025-06-27,SKU002,アパレル,14,6459,0,0,0,Friday,6,90426,17.0,16.3
2025-06-28,SKU002,アパレル,18,6459,0,0,0,Saturday,6,116262,16.9,16.3
2025-06-29,SKU002,アパレル,20,6459,0,1070,0,Sunday,6,129180,16.7,16.3
2025-06-30,SKU002,アパレル,15,6459,10,0,0,Monday,6,87196,16.9,16.4
2025-07-01,SKU002,アパレル,10,6459,0,0,0,Tuesday,7,64590,16.6,16.3
2025-07-02,SKU002,アパレル,11,6459,0,241,0,Wednesday,7,71049,16.3,15.8
2025-07-03,SKU002,アパレル,17,6459,10,2887,0,Thursday,7,98822,15.4,15.8
2025-07-04,SKU002,アパレル,13,6459,5,0,0,Friday,7,79768,15.0,15.9
2025-07-05,SKU002,アパレル,15,6459,0,0,0,Saturday,7,96885,14.9,15.9
2025-07-06,SKU002,アパレル,15,6459,0,0,0,Sunday,7,96885,14.4,15.9
2025-07-07,SKU002,アパレル,11,6459,0,0,0,Monday,7,71049,13.7,15.8
2025-07-08,SKU002,アパレル,20,6459,30,0,0,Tuesday,7,90426,13.1,15.5
2025-07-09,SKU002,アパレル,12,6459,0,3973,0,Wednesday,7,77508,14.6,15.5
2025-07-10,SKU002,アパレル,11,6459,0,3355,0,Thursday,7,71049,14.7,15.4
2025-07-11,SKU002,アパレル,17,6459,0,0,1,Friday,7,109803,13.9,15.3
2025-07-12,SKU002,アパレル,13,6459,0,274,0,Saturday,7,83967,14.4,15.5
2025-07-13,SKU002,アパレル,12,6459,0,0,0,Sunday,7,77508,14.1,15.2
2025-07-14,SKU002,アパレル,14,6459,0,0,0,Monday,7,90426,13.7,15.2
2025-07-15,SKU002,アパレル,16,6459,15,2047,0,Tuesday,7,87842,14.1,15.0
2025-07-16,SKU002,アパレル,12,6459,15,717,0,Wednesday,7,65881,13.6,15.0
2025-07-17,SKU002,アパレル,11,6459,0,8242,0,Thursday,7,71049,13.6,14.8
2025-07-18,SKU002,アパレル,11,6459,0,1461,0,Friday,7,71049,13.6,14.7
2025-07-19,SKU002,アパレル,17,6459,5,0,0,Saturday,7,104312,12.7,14.7
2025-07-20,SKU002,アパレル,22,6459,0,0,1,Sunday,7,142098,13.3,14.8
2025-07-21,SKU002,アパレル,9,6459,0,0,0,Monday,7,58131,14.7,15.0
2025-07-22,SKU002,アパレル,17,6459,15,6601,0,Tuesday,7,93332,14.0,14.7
2025-07-23,SKU002,アパレル,13,6459,15,0,0,Wednesday,7,71371,14.1,14.6
2025-07-24,SKU002,アパレル,12,6459,0,0,0,Thursday,7,77508,14.3,14.5
2025-07-25,SKU002,アパレル,15,6459,0,2063,0,Friday,7,96885,14.4,14.5
2025-07-26,SKU002,アパレル,24,6459,0,0,1,Saturday,7,155016,15.0,14.4
2025-07-27,SKU002,アパレル,14,6459,0,960,0,Sunday,7,90426,16.0,14.6
2025-07-28,SKU002,アパレル,20,6459,0,0,1,Monday,7,129180,14.9,14.6
2025-07-29,SKU002,アパレル,7,6459,0,0,0,Tuesday,7,45213,16.4,14.6
2025-07-30,SKU002,アパレル,12,6459,0,0,0,Wednesday,7,77508,15.0,14.2
2025-07-31,SKU002,アパレル,17,6459,20,120,1,Thursday,7,87842,14.9,14.1
2025-08-01,SKU002,アパレル,11,6459,0,0,0,Friday,8,71049,15.6,14.3
2025-08-02,SKU002,アパレル,18,6459,0,0,0,Saturday,8,116262,15.0,14.3
2025-08-03,SKU002,アパレル,19,6459,30,0,0,Sunday,8,85904,14.1,14.4
2025-08-04,SKU002,アパレル,8,6459,0,0,0,Monday,8,51672,14.9,14.6
2025-08-05,SKU002,アパレル,4,6459,0,534,0,Tuesday,8,25836,13.1,14.3
2025-08-06,SKU002,アパレル,13,6459,10,1773,0,Wednesday,8,75570,12.7,14.0
2025-08-07,SKU002,アパレル,13,6459,0,0,0,Thursday,8,83967,12.9,14.0
2025-08-08,SKU002,アパレル,12,6459,0,0,0,Friday,8,77508,12.3,13.8
2025-08-09,SKU002,アパレル,13,6459,0,0,0,Saturday,8,83967,12.4,13.8
2025-08-10,SKU002,アパレル,17,6459,0,0,0,Sunday,8,109803,11.7,13.9
2025-08-11,SKU002,アパレル,17,6459,0,0,1,Monday,8,109803,11.4,13.9
2025-08-12,SKU002,アパレル,10,6459,0,0,0,Tuesday,8,64590,12.7,14.0
2025-08-13,SKU002,アパレル,8,6459,0,2485,0,Wednesday,8,51672,13.6,13.9
2025-08-14,SKU002,アパレル,10,6459,0,463,0,Thursday,8,64590,12.9,13.7
2025-08-15,SKU002,アパレル,15,6459,10,0,0,Friday,8,87196,12.4,13.5
2025-08-16,SKU002,アパレル,11,6459,0,0,0,Saturday,8,71049,12.9,13.6
2025-08-17,SKU002,アパレル,16,6459,0,0,0,Sunday,8,103344,12.6,13.6
2025-08-18,SKU002,アパレル,7,6459,0,0,0,Monday,8,45213,12.4,13.8
2025-08-19,SKU002,アパレル,10,6459,10,1608,0,Tuesday,8,58131,11.0,13.5
2025-08-20,SKU002,アパレル,16,6459,0,3848,0,Wednesday,8,103344,11.0,13.1
2025-08-21,SKU002,アパレル,8,6459,0,3063,0,Thursday,8,51672,12.1,13.3
2025-08-22,SKU002,アパレル,10,6459,0,8636,0,Friday,8,64590,11.9,13.0
2025-08-23,SKU002,アパレル,10,6459,0,0,0,Saturday,8,64590,11.1,12.9
2025-08-24,SKU002,アパレル,19,6459,5,0,0,Sunday,8,116584,11.0,12.8
2025-08-25,SKU002,アパレル,22,6459,10,0,1,Monday,8,127888,11.4,13.0
2025-08-26,SKU002,アパレル,12,6459,0,1194,0,Tuesday,8,77508,13.6,12.9
2025-08-27,SKU002,アパレル,10,6459,0,1033,0,Wednesday,8,64590,13.9,12.8
2025-08-28,SKU002,アパレル,6,6459,0,0,0,Thursday,8,38754,13.0,12.5
2025-08-29,SKU002,アパレル,8,6459,0,0,0,Friday,8,51672,12.7,12.5
2025-08-30,SKU002,アパレル,9,6459,0,3657,0,Saturday,8,58131,12.4,12.3
2025-08-31,SKU002,アパレル,12,6459,0,0,0,Sunday,8,77508,12.3,12.1
2025-09-01,SKU002,アパレル,12,6459,0,0,0,Monday,9,77508,11.3,12.1
2025-09-02,SKU002,アパレル,8,6459,0,0,0,Tuesday,9,51672,9.9,11.9
2025-09-03,SKU002,アパレル,11,6459,30,1481,0,Wednesday,9,49734,9.3,11.5
2025-09-04,SKU002,アパレル,10,6459,0,823,0,Thursday,9,64590,9.4,11.6
2025-09-05,SKU002,アパレル,14,6459,30,16207,0,Friday,9,63298,10.0,11.8
2025-09-06,SKU002,アパレル,13,6459,10,0,0,Saturday,9,75570,10.9,11.9
2025-09-07,SKU002,アパレル,10,6459,0,1753,0,Sunday,9,64590,11.4,11.9
2025-09-08,SKU002,アパレル,15,6459,0,0,1,Monday,9,96885,11.1,11.8
2025-09-09,SKU002,アパレル,8,6459,0,324,0,Tuesday,9,51672,11.6,11.9
2025-09-10,SKU002,アパレル,14,6459,15,0,0,Wednesday,9,76862,11.6,11.6
2025-09-11,SKU002,アパレル,12,6459,5,4033,0,Thursday,9,73632,12.0,11.5
2025-09-12,SKU002,アパレル,9,6459,10,415,0,Friday,9,52317,12.3,11.5
2025-09-13,SKU002,アパレル,9,6459,0,0,0,Saturday,9,58131,11.6,11.6
2025-09-14,SKU002,アパレル,20,6459,0,564,1,Sunday,9,129180,11.0,11.5
2025-09-15,SKU002,アパレル,12,6459,0,0,0,Monday,9,77508,12.4,11.7
2025-09-16,SKU002,アパレル,7,6459,0,0,0,Tuesday,9,45213,12.0,11.7
2025-09-17,SKU002,アパレル,14,6459,0,982,1,Wednesday,9,90426,11.9,11.4
2025-09-18,SKU002,アパレル,13,6459,15,0,0,Thursday,9,71371,11.9,11.7
2025-09-19,SKU002,アパレル,10,6459,10,0,0,Friday,9,58131,12.0,11.8
2025-09-20,SKU002,アパレル,12,6459,0,990,0,Saturday,9,77508,12.1,11.6
2025-09-21,SKU002,アパレル,19,6459,0,1132,1,Sunday,9,122721,12.6,11.7
2025-09-22,SKU002,アパレル,14,6459,0,0,0,Monday,9,90426,12.4,12.0
2025-09-23,SKU002,アパレル,5,6459,5,136,0,Tuesday,9,30680,12.7,12.1
2025-09-24,SKU002,アパレル,6,6459,0,1822,0,Wednesday,9,38754,12.4,11.7
2025-09-25,SKU002,アパレル,13,6459,0,466,0,Thursday,9,83967,11.3,11.1
2025-09-26,SKU002,アパレル,5,6459,0,0,0,Friday,9,32295,11.3,11.2
2025-09-27,SKU002,アパレル,10,6459,0,253,0,Saturday,9,64590,10.6,11.0
2025-09-28,SKU002,アパレル,10,6459,0,579,0,Sunday,9,64590,10.3,11.1
2025-09-29,SKU002,アパレル,7,6459,20,0,0,Monday,9,36170,9.0,11.2
2025-09-30,SKU002,アパレル,10,6459,0,643,0,Tuesday,9,64590,8.0,11.1
2025-10-01,SKU002,アパレル,10,6459,0,0,0,Wednesday,10,64590,8.7,11.1
2025-10-02,SKU002,アパレル,8,6459,5,163,0,Thursday,10,49088,9.3,11.0
2025-10-03,SKU002,アパレル,12,6459,0,0,0,Friday,10,77508,8.6,11.0
2025-10-04,SKU002,アパレル,16,6459,0,0,0,Saturday,10,103344,9.6,11.0
2025-10-05,SKU002,アパレル,13,6459,0,0,0,Sunday,10,83967,10.4,11.2
2025-10-06,SKU002,アパレル,13,6459,0,0,1,Monday,10,83967,10.9,11.2
2025-10-07,SKU002,アパレル,11,6459,5,0,0,Tuesday,10,67496,11.7,11.2
2025-10-08,SKU002,アパレル,7,6459,0,0,0,Wednesday,10,45213,11.9,11.2
2025-10-09,SKU002,アパレル,6,6459,0,0,0,Thursday,10,38754,11.4,11.0
2025-10-10,SKU002,アパレル,6,6459,10,407,0,Friday,10,34878,11.1,10.9
2025-10-11,SKU002,アパレル,11,6459,0,0,0,Saturday,10,71049,10.3,10.6
2025-10-12,SKU002,アパレル,12,6459,0,291,0,Sunday,10,77508,9.6,10.6
2025-10-13,SKU002,アパレル,10,6459,0,0,0,Monday,10,64590,9.4,10.7
2025-10-14,SKU002,アパレル,7,6459,5,0,0,Tuesday,10,42952,9.0,10.7
2025-10-15,SKU002,アパレル,4,6459,0,2675,0,Wednesday,10,25836,8.4,10.3
2025-10-16,SKU002,アパレル,7,6459,0,1391,0,Thursday,10,45213,8.0,10.0
2025-10-17,SKU002,アパレル,10,6459,0,279,0,Friday,10,64590,8.1,10.0
2025-10-18,SKU002,アパレル,9,6459,0,0,0,Saturday,10,58131,8.7,9.9
2025-10-19,SKU002,アパレル,18,6459,0,344,1,Sunday,10,116262,8.4,9.8
2025-10-20,SKU002,アパレル,9,6459,0,1892,0,Monday,10,58131,9.3,10.0
2025-10-21,SKU002,アパレル,12,6459,0,0,0,Tuesday,10,77508,9.1,9.9
2025-10-22,SKU002,アパレル,8,6459,0,1840,0,Wednesday,10,51672,9.9,9.7
2025-10-23,SKU002,アパレル,9,6459,0,0,0,Thursday,10,58131,10.4,9.5
2025-10-24,SKU002,アパレル,3,6459,0,0,0,Friday,10,19377,10.7,9.6
2025-10-25,SKU002,アパレル,12,6459,0,0,0,Saturday,10,77508,9.7,9.5
2025-10-26,SKU002,アパレル,11,6459,0,0,0,Sunday,10,71049,10.1,9.5
2025-10-27,SKU002,アパレル,11,6459,0,0,0,Monday,10,71049,9.1,9.7
2025-10-28,SKU002,アパレル,10,6459,5,0,0,Tuesday,10,61360,9.4,9.7
2025-10-29,SKU002,アパレル,12,6459,10,0,0,Wednesday,10,69757,9.1,9.7
2025-10-30,SKU002,アパレル,8,6459,0,0,0,Thursday,10,51672,9.7,9.9
2025-10-31,SKU002,アパレル,13,6459,0,585,1,Friday,10,83967,9.6,9.8
2025-11-01,SKU002,アパレル,12,6459,0,0,0,Saturday,11,77508,11.0,9.9
2025-11-02,SKU002,アパレル,12,6459,0,0,0,Sunday,11,77508,11.0,10.1
2025-11-03,SKU002,アパレル,16,6459,0,0,1,Monday,11,103344,11.1,10.1
2025-11-04,SKU002,アパレル,8,6459,0,1266,0,Tuesday,11,51672,11.9,10.1
2025-11-05,SKU002,アパレル,7,6459,0,382,0,Wednesday,11,45213,11.6,9.9
2025-11-06,SKU002,アパレル,14,6459,0,346,1,Thursday,11,90426,10.9,9.7
2025-11-07,SKU002,アパレル,12,6459,0,0,0,Friday,11,77508,11.7,9.8
2025-11-08,SKU002,アパレル,10,6459,0,13896,0,Saturday,11,64590,11.6,10.0
2025-11-09,SKU002,アパレル,15,6459,15,1218,0,Sunday,11,82352,11.3,10.1
2025-11-10,SKU002,アパレル,8,6459,0,8014,0,Monday,11,51672,11.7,10.4
2025-11-11,SKU002,アパレル,13,6459,20,1247,0,Tuesday,11,67173,10.6,10.3
2025-11-12,SKU002,アパレル,7,6459,0,0,0,Wednesday,11,45213,11.3,10.3
2025-11-13,SKU002,アパレル,13,6459,0,958,1,Thursday,11,83967,11.3,10.2
2025-11-14,SKU002,アパレル,12,6459,20,669,0,Friday,11,62006,11.1,10.4
2025-11-15,SKU002,アパレル,13,6459,0,0,0,Saturday,11,83967,11.1,10.7
2025-11-16,SKU002,アパレル,11,6459,5,0,0,Sunday,11,67496,11.6,10.9
2025-11-17,SKU002,アパレル,7,6459,0,3310,0,Monday,11,45213,11.0,10.9
2025-11-18,SKU002,アパレル,9,6459,0,0,0,Tuesday,11,58131,10.9,10.9
2025-11-19,SKU002,アパレル,10,6459,0,1363,0,Wednesday,11,64590,10.3,10.6
2025-11-20,SKU002,アパレル,7,6459,5,974,0,Thursday,11,42952,10.7,10.6
2025-11-21,SKU002,アパレル,13,6459,0,0,1,Friday,11,83967,9.9,10.4
2025-11-22,SKU002,アパレル,10,6459,0,0,0,Saturday,11,64590,10.0,10.6
2025-11-23,SKU002,アパレル,12,6459,0,0,0,Sunday,11,77508,9.6,10.6
2025-11-24,SKU002,アパレル,12,6459,15,0,0,Monday,11,65881,9.7,10.9
2025-11-25,SKU002,アパレル,7,6459,0,0,0,Tuesday,11,45213,10.4,10.9
2025-11-26,SKU002,アパレル,4,6459,0,0,0,Wednesday,11,25836,10.1,10.8
2025-11-27,SKU002,アパレル,9,6459,0,540,0,Thursday,11,58131,9.3,10.6
2025-11-28,SKU002,アパレル,8,6459,0,0,0,Friday,11,51672,9.6,10.5
2025-11-29,SKU002,アパレル,14,6459,0,1160,0,Saturday,11,90426,8.9,10.4
2025-11-30,SKU002,アパレル,8,6459,0,0,0,Sunday,11,51672,9.4,10.6
2025-12-01,SKU002,アパレル,14,6459,0,0,0,Monday,12,90426,8.9,10.4
2025-12-02,SKU002,アパレル,13,6459,0,0,0,Tuesday,12,83967,9.1,10.5
2025-12-03,SKU002,アパレル,13,6459,0,0,1,Wednesday,12,83967,10.0,10.5
2025-12-04,SKU002,アパレル,11,6459,5,0,0,Thursday,12,67496,11.3,10.4
2025-12-05,SKU002,アパレル,8,6459,0,0,0,Friday,12,51672,11.6,10.5
2025-12-06,SKU002,アパレル,14,6459,0,0,0,Saturday,12,90426,11.6,10.6
2025-12-07,SKU002,アパレル,15,6459,5,468,0,Sunday,12,92040,11.6,10.6
